uri,labels,speechiness,duration (ms)
spotify:track:2vIS3woBgZDi0VImC0cLSz,2,0.0535,204304.0
spotify:track:7ED8m8m3QJvDCnYFOi6VXB,0,0.0361,215266.0
spotify:track:7rwAzZpANJEN0vn0pzYONW,1,0.0353,173808.0
spotify:track:2aFNMpa0JR8tNuyY8UIBS9,1,0.208,155989.0
spotify:track:6erIvryBSsAdebNU4a7Mrs,1,0.0417,145405.0
spotify:track:2nVZMVp0CS0oBXaekiAfKM,1,0.0663,201864.0
spotify:track:0qrVZFWf0kUqmtAtlyLXkg,1,0.0292,164733.0
spotify:track:0iY2taWYxeZH65ItiLM96h,1,0.0433,173676.0
spotify:track:59833XtvNOgT89nsEbWDuu,1,0.193,171125.0
spotify:track:5FgNmAmdXVpPKjI2Mx10zR,1,0.19,207922.0
spotify:track:779CZr1YttcoiXZhcSgZwL,0,0.0341,240763.0
spotify:track:6H9Ubeuvqe1unaFhBAfkz5,1,0.0525,191109.0
spotify:track:2vfk5j3T0J37DG0vuz8TEN,1,0.0937,173600.0
spotify:track:12Fg6CwQhyLULNIANsr0qA,1,0.0474,174466.0
spotify:track:0g6jSD1hxnR4o3sLwFX8ms,0,0.0405,187919.0
spotify:track:6zFXD7sIncYcYWOyLyZDt5,2,0.0469,206090.0
spotify:track:4YQHUUBLOjWxPYzXFEv1Pr,1,0.146,153983.0
spotify:track:4Q6OK55b2Lrc5eCScV26K0,2,0.152,164400.0
spotify:track:6lX6V9FUuix1ZQBX4Vngwc,1,0.0314,194975.0
spotify:track:41x0eQ9FsOeUNyoqjLJtAX,1,0.0613,138878.0
spotify:track:31M6uFzb0yY2TjqfyuLU89,1,0.055,187520.0
spotify:track:3yZCjDTxzZxx1kll1sRjGc,1,0.109,146028.0
spotify:track:4lD0cG6PVz75ls72cr1746,1,0.0381,137933.0
spotify:track:0rRn3j1DLkhEI6XL52Gaie,1,0.0748,175330.0
spotify:track:5TuLoQmt2mLyFJCUcTfHLF,1,0.0833,148422.0
spotify:track:4hSJUp6k7QeHLxU32MrLIU,1,0.349,125720.0
spotify:track:1VuBab65w8vPFeFvREDA32,1,0.153,145400.0
spotify:track:6N232wLjZMfFIdEX1E48ck,1,0.0793,139000.0
spotify:track:1hoLUVBx0ixX3kn0EX0P5n,1,0.0914,162094.0
spotify:track:1jM5FpOCYHPgGopPtzqkqP,1,0.253,152500.0
spotify:track:6UsZZfgK2QLinkxCsk4P2s,0,0.0476,254747.0
spotify:track:4p4fKKNyiDT76Xvw1IWVA0,1,0.0599,156055.0
spotify:track:5ZIFzmhVJRO3tRwtBXrPXh,1,0.0821,157253.0
spotify:track:4FyJCiEXLmRaxDjouG3sQp,1,0.113,200013.0
spotify:track:5QEqzFV7R8KSSCJa37tfvs,1,0.218,169191.0
spotify:track:7AuMPJMHY3TYeZEZsEy0CF,1,0.0485,174413.0
spotify:track:6rLcQycrry6vf7ZWkOBdZY,1,0.211,206000.0
spotify:track:21MvQ9CmXf9QlWMSnnsOev,1,0.0771,170200.0
spotify:track:2wvLtM25eMpHK7hkidqte2,1,0.173,164080.0
spotify:track:480dxcx2AKaFrtwTg0fHXK,0,0.0756,139312.0
spotify:track:7LC1PnTWVBXxZwBGofUNzf,1,0.332,206203.0
spotify:track:2kvJnNMqnimkCZUUWjOINy,1,0.0605,195654.0
spotify:track:1KgUCwTjm8TvwTs2bkoxCT,1,0.0648,161586.0
spotify:track:6qisM8y5cFholQ6WJQUtBb,1,0.113,192608.0
spotify:track:6ikiAn9th3TUfS3bYS7gDX,1,0.217,174249.0
spotify:track:0OTzOIJnMXALLuQ8DSnoVM,1,0.0346,162031.0
spotify:track:0ZRnyAZKEeqkMBYmMYTBFY,1,0.0721,221880.0
spotify:track:5STeQZH1Ahz3h0X9Njaij7,1,0.3,178013.0
spotify:track:2wFSzqRuZ6PhLlwuxHUvCA,1,0.0496,176927.0
spotify:track:5q0zwlgBB0Ub29dw7wcWKc,1,0.0525,189000.0
spotify:track:5PFtV1KatgVT97y3i9TIdj,1,0.0308,241811.0
spotify:track:6Ag6InEUn8Tu9zkjvF0VYQ,1,0.0648,147651.0
spotify:track:4t7HHURXOXQdqE9THQWXqB,1,0.116,192026.0
spotify:track:6QVxJg8q95hEuPgNRb56jK,0,0.0353,164062.0
spotify:track:1YRaS0rNK8y9E5NeTrKe03,1,0.0641,137702.0
spotify:track:1vfVPUkl5v0HXWCEgQJHOf,1,0.0735,234171.0
spotify:track:5Th2Rs48Gz3iqfcGMXG5PC,1,0.203,136120.0
spotify:track:2PtNuLMikmNybz4nhIqgOq,1,0.0813,160052.0
spotify:track:1rTqjqRR0tT7JlD8FrQEpA,1,0.0518,148000.0
spotify:track:73MO7cp01ZVfxuv7Pvr1U1,2,0.0398,184782.0
spotify:track:3CQhud304mI5VmW6EjoTDg,1,0.036,193255.0
spotify:track:7EtfwHVS8FcciOBU1VnT8G,1,0.101,152583.0
spotify:track:1W1N3usYjgI3XGQA0iX9Vq,1,0.0773,152827.0
spotify:track:6oGnFxltTet4MD3yuT5WvX,1,0.0307,125270.0
spotify:track:1ZZOVNsDP6b2plck5AL3tn,1,0.0964,203520.0
spotify:track:2YCXF7ZA3aViKN3u177dPs,1,0.0786,138000.0
spotify:track:5reUV4Jv5GBY1W15E4J9w9,0,0.052,155598.0
spotify:track:45lM3gTfmXLRdPDpp7DYFm,0,0.0747,151241.0
spotify:track:3a0F2N6rXJSibQTp77xH4f,2,0.109,155137.0
spotify:track:7dblY1Epg03mXh2bJ9F44Z,0,0.0251,192573.0
spotify:track:3yT2EVsl1w9gmlESu5MBtf,1,0.299,195360.0
spotify:track:55VQvOY6dT63vHmYlWJDpG,1,0.0315,212520.0
spotify:track:5BLPBtjnKTwIEAHzbignsX,0,0.0327,303120.0
spotify:track:4cSE9G8yT2TGfuMSkbNsrZ,0,0.0667,213721.0
spotify:track:2KQePqi9J0M0boApRntwmz,0,0.0455,249125.0
spotify:track:2Wt2BiuKszCkTdPqJFMFzC,1,0.0328,226950.0
spotify:track:7gqefhSJfWyN1qQ2huvEze,1,0.16,168253.0
spotify:track:3XyEbkVDBpMTdgo9bDV9Or,1,0.0617,219733.0
spotify:track:3MW7u8jB0dR0ePInVfUXxQ,1,0.0315,199503.0
spotify:track:5UUtkgpCWxV9JtQP8iqOzy,1,0.029,196933.0
spotify:track:2krwNGlAHQuClcMw0WMUiz,2,0.0443,204360.0
spotify:track:6zPyE3kqAboGKv2iKNOEcR,1,0.0469,200840.0
spotify:track:30nEKZA6VGbt68gVZBvWto,1,0.0445,134594.0
spotify:track:0b0yqfrtoZCaO6X9uYOUTh,1,0.0341,219467.0
spotify:track:4GyG53nBdaEvSEn9o8roA2,1,0.0408,211373.0
spotify:track:2y9woPM180Da3Tgf1bBE2K,1,0.0347,204293.0
spotify:track:4eNW5iyZwK6ZgyZTojV4vI,1,0.0334,163107.0
spotify:track:1KXDbhj8PUnHnBbPHDZdBV,1,0.0526,229080.0
spotify:track:03BBK1I2DJdWnTqLeZfOE9,0,0.0313,173267.0
spotify:track:7lHHTWfwo1twOeQGMwr6cp,0,0.0318,181667.0
spotify:track:6dXt4t5jgySnVTeTpT4C0l,2,0.0406,240600.0
spotify:track:3l2fCzx19N6FqEuYFZsiGw,1,0.033,238560.0
spotify:track:20rXJQ1iUyZjPdB0MHaX2T,1,0.0827,180387.0
spotify:track:58B7uBTVteWmo0DOaouJXO,0,0.0745,152378.0
spotify:track:7CUec5WJWsOjuNMSPc093S,1,0.137,121178.0
spotify:track:1OAcRUTbNq4yEKOFcnKbRq,1,0.0794,176813.0
spotify:track:33gKqAHyFTibf9jD5qmrNs,1,0.0321,246373.0
spotify:track:5QRkWkMabF6HJmQQm2HBVX,2,0.0348,198400.0
spotify:track:7CFr7KuO7CWuqxJ3PtByXC,0,0.0482,246800.0
spotify:track:23t7gG7rKSddYrU3zaMv0S,1,0.0425,294893.0
spotify:track:0Sbdal6AMFArIyy6K2oH81,0,0.0505,192947.0
spotify:track:47Chm4XA0JsikBvgNRjN0g,2,0.0899,214797.0
spotify:track:5sFWbcG9rloi16UoPAVsv2,0,0.064,158000.0
spotify:track:5la3Ns6Kijy768nRHOvpCL,1,0.0412,225040.0
spotify:track:21aT5lIYHjyBIFrXNbNY5U,1,0.0307,261933.0
spotify:track:2DPzRgK37FyMCl7z6Xie3E,0,0.0311,215181.0
spotify:track:7vV243a5tSSYNjR65snlne,1,0.0404,197123.0
spotify:track:6PdqXgh5t8qr19RzwvMQrK,1,0.0995,131806.0
spotify:track:7ASTfUsqFFAw3SqwHTUCtH,1,0.0378,186361.0
spotify:track:2TSoLv5tMkqikfpM5irrqZ,1,0.058,237933.0
spotify:track:0gbajVyYtgxek626YpW6py,0,0.0515,225866.0
spotify:track:3Esn90IzUHMGq1xLaiCsex,1,0.13,202053.0
spotify:track:7r3reUtcKnpyRg62vzBlsa,1,0.0591,183341.0
spotify:track:0FHOsVoIME9NILYoxtZMxN,1,0.0297,230467.0
spotify:track:1mp5PVgUpnHflPu9URvsCk,1,0.0339,238480.0
spotify:track:1uKubXaFxoYl5KYiLAa0aw,2,0.0554,211773.0
spotify:track:2xtnnO9bHKXEmsfetO3ldK,0,0.034,218546.0
spotify:track:2tzbEfc80gYJLoePCdRhZz,0,0.0337,182573.0
spotify:track:1O2tIBSyeVUPycaQHOE98H,0,0.0848,143733.0
spotify:track:030dULvYNT5n8vYpIak51w,1,0.0306,213667.0
spotify:track:1ZMODMeLK5x6W8r8jsmmgX,1,0.0871,202320.0
spotify:track:23Og0B4rYvBL4tfE0qVzdM,1,0.0406,200000.0
spotify:track:5XVBtlaKWSojFdzDbz5IWd,0,0.0824,132080.0
spotify:track:6OniQ6SfLGKJkL0Wn5nNBL,2,0.0436,201768.0
spotify:track:7IpGX94lMJlzJC8MBMTmph,0,0.0256,226160.0
spotify:track:2ylM1Yg0v6WIxCwGHoha7Y,0,0.028,210240.0
spotify:track:2UjNsh4ipNrmog6wdS2JVv,1,0.238,175507.0
spotify:track:4g99PRaojcYRs1rgLwZRs8,1,0.0429,183750.0
spotify:track:3PBPLps3EbPjBSSOpKmJ8J,0,0.0985,168307.0
spotify:track:28TXq84l2b1JPhpMHfsEtT,0,0.0353,204840.0
spotify:track:19Pw059AD4QXm2MDg9cscV,1,0.0378,185333.0
spotify:track:2O5y1nfua9OgRz47d1ieaz,0,0.0284,172437.0
spotify:track:7JF6f8uYdGkfsUoCjBtJSF,1,0.112,168590.0
spotify:track:3rfbkhGxC0MYWpVOhxe2Ia,0,0.106,170162.0
spotify:track:0eV2yonbivxFUtGm8RrGd8,1,0.046,225400.0
spotify:track:1rbnDRx6VuKAGS36CmiyQD,2,0.104,241667.0
spotify:track:6oHDvarQSp0mf5AD1SyNH0,1,0.347,190187.0
spotify:track:7iRCrgTk9q3DirOfSNvxi6,0,0.0542,197907.0
spotify:track:0sP5kWa0azj9ucsZCSQxUS,1,0.0413,216640.0
spotify:track:29FLa6hi0XmImnjjCViArW,1,0.171,141780.0
spotify:track:1VrwSUpqSDvl4tcI7WENx9,0,0.0685,385120.0
spotify:track:5NQJOfR3UlxzKFwL5RfShq,1,0.29,173333.0
spotify:track:29wEOj5ka9TJUapGWPINpx,1,0.0726,132600.0
spotify:track:1AWmhTlFqenBzjYfBJuG0u,0,0.0353,215196.0
spotify:track:6fFshpRdAV1MHSpzXP3Yyk,0,0.0265,298093.0
spotify:track:1oIzxvT61wXOtHjcL4Sybm,1,0.182,165461.0
spotify:track:3LiZNKMkUMvYkKFJEKG5L9,1,0.217,140000.0
spotify:track:6To9fZuSGJApjIP9CZJJda,0,0.0386,159293.0
spotify:track:7xEMiARPodjJLd83LBw8SQ,2,0.0395,191253.0
spotify:track:2Q8Dzhheq9bvg2upVdkZXl,0,0.0699,197867.0
spotify:track:2emwUVl3aI9qMhToiWZKGi,0,0.0383,161000.0
spotify:track:3EYrbFn9oDfMiM6VPKzsHg,1,0.115,148348.0
spotify:track:32yncxQRpcu4QdFvvHC1lk,1,0.05,201257.0
spotify:track:79hX0z70ufkP63Ocr4Jz4K,2,0.0703,186840.0
spotify:track:7sgbBeINoJ4TDUDIloK9li,1,0.0373,279893.0
spotify:track:6lXKNdOsnaLv9LwulZbxNl,1,0.063,299560.0
spotify:track:5nshHPZBuAn0kndDRsjeX5,2,0.0404,174027.0
spotify:track:7MU1uNaZzTkwHQV8sRNB3l,1,0.159,259267.0
spotify:track:2C8ymluZHrPz34w5tfk5QD,1,0.0347,331333.0
spotify:track:1mOIOim4QHFVKavrJQ8G90,1,0.0366,221200.0
spotify:track:4J7EocpVLUZSU3m6E7O6re,1,0.0468,217387.0
spotify:track:0qYpbqfD4XKB00DoAP5diY,1,0.0272,206973.0
spotify:track:4IALADnQ5JO3LbRxFMRM9S,0,0.0354,191173.0
spotify:track:4WOGvfip17yNBmLpPSZWBV,2,0.0908,173560.0
spotify:track:0ZvRbLOqsKlHQwshZoGN7H,1,0.0308,223560.0
spotify:track:1TjwY364VvErxagfEIw1eD,1,0.0654,184480.0
spotify:track:687anwxZ267LHbA4bw1Enq,1,0.0658,224667.0
spotify:track:0oH9kW4faMsq9YgRYirgD0,1,0.0324,229613.0
spotify:track:2n3ERDAyw57jX3iLZfADse,1,0.115,323200.0
spotify:track:59VR9MekNIMRLxQYfSn3Qr,0,0.0805,263107.0
spotify:track:6WDe2acDWMoxYZhpZZNpvY,0,0.0271,229853.0
spotify:track:4i6mkvKRIO07bHANBNRDWe,0,0.029,247880.0
spotify:track:0MdqL0ZGvouiroPdhFZ1Yg,1,0.086,209667.0
spotify:track:1o5evgltJughVgrPinzAOV,1,0.0329,236200.0
spotify:track:3BezYuG6mCGg6YWPhVIWuT,1,0.0312,157000.0
spotify:track:59wBRw6eCYWAUnpE42hDWp,1,0.0462,221973.0
spotify:track:276sgacKaQmXJYT8LMi4pR,0,0.0286,191667.0
spotify:track:2pxpJ9lmbqPEIk3M7ezLR0,1,0.0584,254133.0
spotify:track:4WCBnouVjzzQChsdioF2IJ,1,0.0452,201693.0
spotify:track:6rnJn3QbXeYUQpdFsr3kzm,1,0.075,219320.0
spotify:track:4yEkieW7J9Scx41QHa1t0a,1,0.053,184000.0
spotify:track:1rQJPkLTCHQ8IIfa14AdPS,1,0.14,179160.0
spotify:track:18mB81Peka3cJrhSDN4bKJ,0,0.0387,204910.0
spotify:track:33Akaetq5eW9avHv2F1z0z,1,0.149,173860.0
spotify:track:2pKgnnvifEapP8m8LlpOZl,1,0.267,132560.0
spotify:track:6M63qgvrRGDLvC7JLsF9um,1,0.0464,184311.0
spotify:track:4YfR7lGoUOk1HnIF8JPbmo,0,0.026,212912.0
spotify:track:2eWnzQDVZWOT3ED2UPu1xu,0,0.0437,166200.0
spotify:track:3YtkDY2zSKnh5MwqHhZlG2,1,0.171,130827.0
spotify:track:1Xz9YXIdpU3Rc3Pe1Rivsf,1,0.312,155271.0
spotify:track:41XjPG2XMRZbf88vA4E6F7,1,0.089,141721.0
spotify:track:4TZWcWg9ENKP5pu335l03a,1,0.0803,152742.0
spotify:track:0BlFBo9AObXGmxsXGKL0ad,1,0.0421,178269.0
spotify:track:4GMdx3NaWDy5MQztwCDI8G,1,0.167,168216.0
spotify:track:3onTFu3187EDCx7vN8Jnk1,0,0.0295,151973.0
spotify:track:0Zce2aDRvlmUKQiaU8wDoA,0,0.0376,207546.0
spotify:track:3QqYH3NijBG9kFPla4fJOW,1,0.0802,191981.0
spotify:track:2py2APirKtR7jiv0x0Lwo0,1,0.205,167597.0
spotify:track:41OBswW2DScObjJgZ8st3v,1,0.216,178772.0
spotify:track:3H9uLcFyFeXnNgMoy0P2yV,1,0.0765,175613.0
spotify:track:7w2yLFCFmHC33Ua6bDQL7U,1,0.236,184865.0
spotify:track:1PL5IT0ObDu8gD1ubGzpTw,1,0.0471,181907.0
spotify:track:4vjkV6kIJunjzcLx8MUJHy,0,0.0614,132048.0
spotify:track:6Pl907g6yr89fxRO59loWp,1,0.0964,235212.0
spotify:track:2UBOtDyb9VACnG2CnlaHpF,0,0.0772,175312.0
spotify:track:1OILOP9aeVSN9YeEHqvvLO,1,0.0394,157661.0
spotify:track:0SwsBCGGOuVvQRFnr2ym8K,1,0.0343,278912.0
spotify:track:0adBBK9lgMmRXr7kOKJD4Z,0,0.0619,189375.0
spotify:track:1uPGEHIhYod6L1qhUrJfho,1,0.071,160000.0
spotify:track:7u00epcOuTkOkj9KffuKOE,1,0.0272,198347.0
spotify:track:4bpGWYKdRncCIURfT96s3X,0,0.0292,182600.0
spotify:track:4mhMv4yKPGTU8U0srcMpsA,0,0.0826,169625.0
spotify:track:0iqaPZxWXfXR6BrAcey0Zp,1,0.0683,118306.0
spotify:track:15NQJQNzIEjVwdhn8juAfw,1,0.06,151181.0
spotify:track:69Z9dN2xQ5dVgkdClm5E8E,0,0.291,178089.0
spotify:track:1bE77P6QWsTSiGgWXt38fo,0,0.0346,230253.0
spotify:track:1QHVFFkx6lZPyo8gBg8wnx,1,0.12,188320.0
spotify:track:4l4OtgGGftLmpRvNLWmb3E,1,0.0627,137564.0
spotify:track:7d74QzqUbSqYKTYqCjcGAs,0,0.0297,223740.0
spotify:track:6OTuiL437QNezMAiyZHqm0,1,0.11,185766.0
spotify:track:74mHRbGFQ5UKazqYDEqcG4,1,0.0654,219575.0
spotify:track:4lXenCeenJbgwFBDBfYtJ7,2,0.0473,214766.0
spotify:track:7IrfzaINXJ2VpX2Iarwapx,1,0.0363,199802.0
spotify:track:4AZlQOjkOKgLaspfT3Occl,1,0.127,144707.0
spotify:track:3lgTduBtxdXAc99IrAMNq3,1,0.0634,181427.0
spotify:track:3pSq0bNLwGl6rsViVAWkGp,1,0.067,148372.0
spotify:track:4F6ssQGMkm8ehwnaAeKEGk,0,0.0308,249800.0
spotify:track:4q7NDOVeuVhEWlOAuYaEkg,2,0.0489,193950.0
spotify:track:03scDd3a5oOwdzzW2Ts0Er,0,0.0836,201573.0
spotify:track:7lX4ABMA2Xs6Cp0ZiuLTXF,1,0.0417,272305.0
spotify:track:1gZOZmwN6KeNw9KfeBWLEa,2,0.0541,183563.0
spotify:track:4Loz7nEJWRugztNBJJcweL,0,0.0386,212262.0
spotify:track:0carGivD7InE93kCpdhSKm,1,0.0459,233359.0
spotify:track:1tA462aXtStxVMbXqnjW7b,2,0.257,175532.0
spotify:track:1d9Rw51WEE69RXjYohpNkg,0,0.0802,198894.0
spotify:track:4wJuk8jUMr1ZxHyPhvOcRm,1,0.291,160869.0
spotify:track:4bkmVbLkC7Mg56ewYEpKTi,1,0.0471,181827.0
spotify:track:3PPIOFtVJNuDYs1z6Wo6Ad,1,0.157,182741.0
spotify:track:2ce4IeXXHIl2IEIIjv8DwQ,0,0.0823,207315.0
spotify:track:2l0mQiSRkMMr2DpDaI53HT,1,0.0569,224670.0
spotify:track:7dCHrmaMRDFGQEfZWPufNe,1,0.369,186589.0
spotify:track:0aU9sGRvv3ChJjBUluxwkA,1,0.0622,207547.0
spotify:track:72jgqh7e2niuQIrOuTCH0U,0,0.0794,125005.0
spotify:track:6GXs3mA0xu43CDivf3sXYN,1,0.0477,195466.0
spotify:track:2W3FtfOSlGbxx2qQwfwNg4,1,0.0934,167098.0
spotify:track:3GR8gGXWlhtm4ZAkZYtw5i,1,0.235,180815.0
spotify:track:0t0NTzzZpk0cKjxFvYvBHz,1,0.0375,204250.0
spotify:track:5n4pb92IsIM9INDoLuW4B8,1,0.132,187541.0
spotify:track:06f6FzT6l8I0Iikx7b2iGC,1,0.0708,168000.0
spotify:track:2hY87Mu1etL3cUcqaJnSf7,1,0.0516,169113.0
spotify:track:3ElifrkhnHhDqAaWeoMipt,2,0.096,177547.0
spotify:track:77AWSatcn3pkNR94SZoAUN,2,0.0454,203495.0
spotify:track:3ogIr2ioOtLWzarQz7fWBd,1,0.12,163760.0
spotify:track:2SvE2ro21WLAhIzTMS1OZP,1,0.382,211826.0
spotify:track:6hTnEH1ODMx15RzkWVyZAL,1,0.0504,161928.0
spotify:track:52bPpXunwXjICdSIKiQSF5,2,0.1,204578.0
spotify:track:6FfzKajXN27FQoxrX2KDKq,1,0.0372,215267.0
spotify:track:7H1s3xRjTVhYJLs6qudIdg,0,0.0608,184200.0
spotify:track:1HWRyw4ZJPOMksNLiUZmkc,1,0.0982,208431.0
spotify:track:4t3WsT851g5xBzAZmmQsnq,1,0.174,185448.0
spotify:track:7a0Z8f3wMQy7lvnUhlyBpe,1,0.0577,174777.0
spotify:track:6PmOFxEPLkihoFEq6BYjkc,1,0.131,197280.0
spotify:track:4ArvUi8uzQ8jb1cmVbN03l,2,0.0337,239400.0
spotify:track:765OXT5ODmUIWVDme9LmAD,1,0.239,211014.0
spotify:track:7ID08jbidXrvzBr0kuBcS9,1,0.202,173744.0
spotify:track:5vCkFrjswpjhngcHQzhxVo,2,0.0641,240952.0
spotify:track:6KxH6uGbOIbLohEaTe6MPd,1,0.353,203000.0
spotify:track:4RJ2h4NXe8BodgYvBTZs85,1,0.0297,193531.0
spotify:track:18GimvUzhphYvPA9FERp2A,1,0.605,149817.0
spotify:track:0uc1O8BfCudfUbIVuwZwLm,1,0.0322,184267.0
spotify:track:1fl20yALocVElA4wJKlTAe,1,0.0373,176373.0
spotify:track:3Yuzru0WQZ64ab1DK3ap4O,2,0.191,195161.0
spotify:track:3ZJGKlqI6MzMiEIUZSGNFU,1,0.0879,215792.0
spotify:track:20b6dzx9TllFYqHxv2sljF,1,0.0515,178094.0
spotify:track:3SMvvc41MOLETrmIBPhZJd,1,0.188,162712.0
spotify:track:4xuok2M3oO8Ii1Xd2wY388,1,0.0433,161573.0
spotify:track:1ICTTArMJjUT5fRULUOqNc,1,0.366,183066.0
spotify:track:1NP7bzm8UksJUWXsuFoOwE,1,0.103,163275.0
spotify:track:1LgCB98cAk0998h3DI33Xr,0,0.105,207613.0
spotify:track:3ZKdrpB0MSiUjxzQ3TVzUr,0,0.0254,229091.0
spotify:track:3bDv7L1DDSzOHLwpOQieLw,0,0.0352,205181.0
spotify:track:1k2vj1GmBJz5O0Yvm48crP,1,0.116,180436.0
spotify:track:3E8qvYDyhKat3qGhmovygJ,0,0.0329,192147.0
spotify:track:2UzuJvxE10T90m3iXNNBK4,1,0.0845,168742.0
spotify:track:4p8UkAN6jhfsgS7VWZpEWt,0,0.0432,211480.0
spotify:track:7wU86ACCI3MBMWaTijsHJy,0,0.0502,168000.0
spotify:track:4CtfbUdhfOfquWpU7MmxpK,1,0.107,211187.0
spotify:track:7i9x0tDzpzCbiXcqcpdTmN,0,0.0314,250707.0
spotify:track:64r61kDqJrnQ8wBq94ftRu,0,0.0344,168000.0
spotify:track:7qn7z50D3S9Fyu8GmfY1JT,0,0.0703,285533.0
spotify:track:6NpATTWV1gg1IPSnmSGiWY,0,0.029,234387.0
spotify:track:5xriaucXVtMxzoxIg7aAFR,1,0.084,188453.0
spotify:track:66mXcPaJtk3uxj86CPYZ2L,0,0.0323,231947.0
spotify:track:25XF1m0ws2m9skIdAb2cV1,0,0.0354,175827.0
spotify:track:1nbc7iZcf1UdKVDLgrUKYW,0,0.0376,229030.0
spotify:track:1EbdQ54jFLGEH94cUif3TI,1,0.22,174680.0
spotify:track:26yTnIlAuE5Al0NAYgXbgb,0,0.0421,216760.0
spotify:track:7hEogFloi0A60JMFfgVi3l,0,0.0433,225453.0
spotify:track:7j5zuRDpIW9CdRDcsLNxBD,1,0.298,175760.0
spotify:track:6pEl3zjy0bVi1iabOCYEMk,1,0.0625,181000.0
spotify:track:0Wr7l3tWKswLBUeGaLtSjn,0,0.038,221314.0
spotify:track:0eeQAVkMj5zIvOmWl2mB8O,1,0.145,144690.0
spotify:track:3r4s4aGC8TtkazP4Mm3cg2,1,0.0394,172893.0
spotify:track:4EB11zPPq3jDbhnwWpzFL9,1,0.0526,217040.0
spotify:track:2laDQWMl1bXCxMufALVMHG,1,0.0354,220293.0
spotify:track:73kbVjPdpTIF2ahxdGGGtV,1,0.0681,201773.0
spotify:track:6XjhXMNeN3VQTOstpxHy5L,0,0.125,182062.0
spotify:track:7FPEpeSxeWwRkQnNVk990v,1,0.129,200427.0
spotify:track:5dVmmLJyiMr5ZzbMWlLZlb,0,0.0735,187853.0
spotify:track:73wArDycF407xqpGDLKLxX,1,0.113,202324.0
spotify:track:39tADwnIO4VK2YnJMv5cRJ,1,0.281,150320.0
spotify:track:6m8t63k3pJKMQAVmN6w886,1,0.151,250213.0
spotify:track:5ZN4TMkNd9hWFrOW1L0wFH,1,0.13,216813.0
spotify:track:58GxgFEG5uHc9oMhofuuIP,1,0.119,161001.0
spotify:track:45Whx78AzDIhBSsEWNqhY8,1,0.16,193000.0
spotify:track:0pTHm3Ae9Gyg6OTAgkkYeb,0,0.0445,267667.0
spotify:track:7vs1Yi6SUphHp0eW6ys8HG,1,0.0361,283200.0
spotify:track:2wGVIRVNTCFwJToAxHeSZk,0,0.0486,220653.0
spotify:track:7BQPDR1Zze52cysgBnUC3X,1,0.0844,215871.0
spotify:track:6UR0WjQTWLgyVWxAaXfrH5,1,0.18,193200.0
spotify:track:4Mt4iUN5Rc5sCQulh4geGa,1,0.216,173953.0
spotify:track:46DsJ4SLCrvs12Glnbc8w1,0,0.117,198581.0
spotify:track:3sqZwhR5UFmHAh1KLXGOgq,1,0.13,180146.0
spotify:track:0UukVVTyf3tqZr4iE5TcYm,1,0.104,184093.0
spotify:track:4liaF9MHLmGB25THZZkkw8,1,0.0459,180520.0
spotify:track:1qUXgJynkAoHjX6pt7UV47,1,0.202,194827.0
spotify:track:732SnVmWa7qJqOPNbrqIr7,0,0.0401,173893.0
spotify:track:0Qwa9UXji20y6IwFGR5kIA,0,0.113,163879.0
spotify:track:4gtYQVl82cr247Ly2zrjTW,0,0.0325,219703.0
spotify:track:6N6PR09gYFzvk4tmZoiVbf,1,0.0285,218656.0
spotify:track:5SrCQSWxojuoQtvbOw6GFQ,1,0.131,201997.0
spotify:track:5BeQFkV58A3nYALKh8gL8Q,1,0.076,212259.0
spotify:track:0BbLGNYy3Nv1bDNiYtST8n,1,0.048,223347.0
spotify:track:30k64cKHe08ka3uvpa2jj3,0,0.0608,242811.0
spotify:track:1qYEz09dTVv1pvCQUYQOsn,1,0.0934,203853.0
spotify:track:11BZjuPdS1Ze6FCYwtxTKY,0,0.0284,231976.0
spotify:track:51ESNTOtqxmWAANOveyCBM,0,0.032,284330.0
spotify:track:0VFuUGDmykuevUIMs3WiXJ,0,0.0747,238760.0
spotify:track:4bnfelT4QcBbZFJUSb4GBT,1,0.372,200696.0
spotify:track:6817lLpsITYX7BsY5r0Sg2,1,0.213,220080.0
spotify:track:0dwALukKrO3rNXGOiLMY04,1,0.194,145678.0
spotify:track:3ZWX7MWOoEbqxAk3yIxO3N,0,0.0658,229760.0
spotify:track:6zWGoSD61PjJJt4tVSsNRZ,1,0.0793,184867.0
spotify:track:4CfNig5027oUtLh453rGiJ,0,0.0935,163111.0
spotify:track:3jd4ya9vCwExxTVOjPcqsf,1,0.186,206560.0
spotify:track:1KE2ZE15CElwy65UUsR2mV,1,0.0835,195453.0
spotify:track:0X8lzHxU5mxxBUOW80XQNm,0,0.0323,238880.0
spotify:track:7j3ncff3KYE7W8uyRWLnI7,0,0.0262,214326.0
spotify:track:0WpMddLVM8h00vJecIogt2,1,0.0455,212727.0
spotify:track:76EEyTWHJA5Oj7Yww3GdcU,1,0.0324,204467.0
spotify:track:7yqROM0iMquup5GiSMwyjP,1,0.168,217973.0
spotify:track:6GivQRsSQkHN9IZLInoIRO,1,0.0487,155646.0
spotify:track:3ExI8CElySiQPRxKKtUCE3,1,0.0379,174773.0
spotify:track:1cSXzDZt8vzuUp2XREQEJN,1,0.0458,219720.0
